year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2014,"New York, NY","16000US3651000","Earth Science Teacher Education","131337","Master's Degree","7",27
2015,"New York, NY","16000US3651000","Other Teacher Education & Professional Development","131399","Master's Degree","7",22
2013,"New York, NY","16000US3651000","Other Teacher Education & Professional Development","131399","Master's Degree","7",31
2014,"New York, NY","16000US3651000","Other Teacher Education & Professional Development","131399","Master's Degree","7",19
2015,"New York, NY","16000US3651000","Teaching English as a Second or Foreign Language Instructor","131401","Master's Degree","7",472
2013,"New York, NY","16000US3651000","Teaching English as a Second or Foreign Language Instructor","131401","Master's Degree","7",506
2014,"New York, NY","16000US3651000","Teaching English as a Second or Foreign Language Instructor","131401","Master's Degree","7",545
2015,"New York, NY","16000US3651000","Other Education","139999","Master's Degree","7",97
2013,"New York, NY","16000US3651000","Other Education","139999","Master's Degree","7",92
2014,"New York, NY","16000US3651000","Other Education","139999","Master's Degree","7",124
2015,"New York, NY","16000US3651000","Bioengineering & Biomedical Engineering","140501","Master's Degree","7",54
2013,"New York, NY","16000US3651000","Bioengineering & Biomedical Engineering","140501","Master's Degree","7",59
2014,"New York, NY","16000US3651000","Bioengineering & Biomedical Engineering","140501","Master's Degree","7",50
2015,"New York, NY","16000US3651000","Chemical Engineering","140701","Master's Degree","7",92
2013,"New York, NY","16000US3651000","Chemical Engineering","140701","Master's Degree","7",78
2014,"New York, NY","16000US3651000","Chemical Engineering","140701","Master's Degree","7",78
2015,"New York, NY","16000US3651000","Chemical & Biomolecular Engineering","140702","Master's Degree","7",1
2014,"New York, NY","16000US3651000","Chemical & Biomolecular Engineering","140702","Master's Degree","7",2
2015,"New York, NY","16000US3651000","General Civil Engineering","140801","Master's Degree","7",219
2013,"New York, NY","16000US3651000","General Civil Engineering","140801","Master's Degree","7",185
2014,"New York, NY","16000US3651000","General Civil Engineering","140801","Master's Degree","7",207
2015,"New York, NY","16000US3651000","Structural Engineering","140803","Master's Degree","7",1
2013,"New York, NY","16000US3651000","Structural Engineering","140803","Master's Degree","7",1
2014,"New York, NY","16000US3651000","Structural Engineering","140803","Master's Degree","7",3
2015,"New York, NY","16000US3651000","Transportation & Highway Engineering","140804","Master's Degree","7",14
2013,"New York, NY","16000US3651000","Transportation & Highway Engineering","140804","Master's Degree","7",24
2014,"New York, NY","16000US3651000","Transportation & Highway Engineering","140804","Master's Degree","7",12
2015,"New York, NY","16000US3651000","General Computer Engineering","140901","Master's Degree","7",110
2013,"New York, NY","16000US3651000","General Computer Engineering","140901","Master's Degree","7",46
2014,"New York, NY","16000US3651000","General Computer Engineering","140901","Master's Degree","7",67
2015,"New York, NY","16000US3651000","Computer Software Engineering","140903","Master's Degree","7",7
2013,"New York, NY","16000US3651000","Computer Software Engineering","140903","Master's Degree","7",6
2014,"New York, NY","16000US3651000","Computer Software Engineering","140903","Master's Degree","7",21
2015,"New York, NY","16000US3651000","Electrical & Electronics Engineering","141001","Master's Degree","7",403
2013,"New York, NY","16000US3651000","Electrical & Electronics Engineering","141001","Master's Degree","7",468
2014,"New York, NY","16000US3651000","Electrical & Electronics Engineering","141001","Master's Degree","7",414
2015,"New York, NY","16000US3651000","Engineering Physics & Applied Physics","141201","Master's Degree","7",23
2013,"New York, NY","16000US3651000","Engineering Physics & Applied Physics","141201","Master's Degree","7",19
2014,"New York, NY","16000US3651000","Engineering Physics & Applied Physics","141201","Master's Degree","7",26
2015,"New York, NY","16000US3651000","Environmental Health Engineering","141401","Master's Degree","7",63
2013,"New York, NY","16000US3651000","Environmental Health Engineering","141401","Master's Degree","7",44
2014,"New York, NY","16000US3651000","Environmental Health Engineering","141401","Master's Degree","7",55
2015,"New York, NY","16000US3651000","Mechanical Engineering","141901","Master's Degree","7",174
2013,"New York, NY","16000US3651000","Mechanical Engineering","141901","Master's Degree","7",127
2014,"New York, NY","16000US3651000","Mechanical Engineering","141901","Master's Degree","7",150
2015,"New York, NY","16000US3651000","Systems Engineering","142701","Master's Degree","7",6
2013,"New York, NY","16000US3651000","Systems Engineering","142701","Master's Degree","7",9
2014,"New York, NY","16000US3651000","Systems Engineering","142701","Master's Degree","7",4
2013,"New York, NY","16000US3651000","Construction Engineering","143301","Master's Degree","7",34
2014,"New York, NY","16000US3651000","Construction Engineering","143301","Master's Degree","7",25
2015,"New York, NY","16000US3651000","Industrial Engineering","143501","Master's Degree","7",127
2013,"New York, NY","16000US3651000","Industrial Engineering","143501","Master's Degree","7",98
2014,"New York, NY","16000US3651000","Industrial Engineering","143501","Master's Degree","7",131
2015,"New York, NY","16000US3651000","Manufacturing Engineering","143601","Master's Degree","7",11
2013,"New York, NY","16000US3651000","Manufacturing Engineering","143601","Master's Degree","7",4
2014,"New York, NY","16000US3651000","Manufacturing Engineering","143601","Master's Degree","7",6
2015,"New York, NY","16000US3651000","Operations Research","143701","Master's Degree","7",293
2013,"New York, NY","16000US3651000","Operations Research","143701","Master's Degree","7",275
2014,"New York, NY","16000US3651000","Operations Research","143701","Master's Degree","7",257
2015,"New York, NY","16000US3651000","Telecommunications Technology","150305","Master's Degree","7",5
2013,"New York, NY","16000US3651000","Telecommunications Technology","150305","Master's Degree","7",5
2014,"New York, NY","16000US3651000","Telecommunications Technology","150305","Master's Degree","7",11
2013,"New York, NY","16000US3651000","Engineering & Industrial Management","151501","Master's Degree","7",79
2015,"New York, NY","16000US3651000","General Foreign Languages & Literatures","160101","Master's Degree","7",6
2013,"New York, NY","16000US3651000","General Foreign Languages & Literatures","160101","Master's Degree","7",6
2014,"New York, NY","16000US3651000","General Foreign Languages & Literatures","160101","Master's Degree","7",12
2015,"New York, NY","16000US3651000","Linguistics","160102","Master's Degree","7",74
2013,"New York, NY","16000US3651000","Linguistics","160102","Master's Degree","7",89
2014,"New York, NY","16000US3651000","Linguistics","160102","Master's Degree","7",64
2015,"New York, NY","16000US3651000","Language Interpretation & Translation","160103","Master's Degree","7",21
2014,"New York, NY","16000US3651000","Language Interpretation & Translation","160103","Master's Degree","7",16
2015,"New York, NY","16000US3651000","Comparative Literature","160104","Master's Degree","7",21
2013,"New York, NY","16000US3651000","Comparative Literature","160104","Master's Degree","7",17
2014,"New York, NY","16000US3651000","Comparative Literature","160104","Master's Degree","7",17
2015,"New York, NY","16000US3651000","General East Asian Languages, Literatures, & Linguistics","160300","Master's Degree","7",33
2013,"New York, NY","16000US3651000","General East Asian Languages, Literatures, & Linguistics","160300","Master's Degree","7",28
2014,"New York, NY","16000US3651000","General East Asian Languages, Literatures, & Linguistics","160300","Master's Degree","7",26
2013,"New York, NY","16000US3651000","Chinese Language & Literature","160301","Master's Degree","7",7
2015,"New York, NY","16000US3651000","General Slavic Languages, Literatures, & Linguistics","160400","Master's Degree","7",9
2013,"New York, NY","16000US3651000","General Slavic Languages, Literatures, & Linguistics","160400","Master's Degree","7",20
2014,"New York, NY","16000US3651000","General Slavic Languages, Literatures, & Linguistics","160400","Master's Degree","7",11
2015,"New York, NY","16000US3651000","German Language & Literature","160501","Master's Degree","7",2
2014,"New York, NY","16000US3651000","German Language & Literature","160501","Master's Degree","7",8
2015,"New York, NY","16000US3651000","French Language & Literature","160901","Master's Degree","7",44
2013,"New York, NY","16000US3651000","French Language & Literature","160901","Master's Degree","7",52
2014,"New York, NY","16000US3651000","French Language & Literature","160901","Master's Degree","7",53
2015,"New York, NY","16000US3651000","Italian Language & Literature","160902","Master's Degree","7",11
2013,"New York, NY","16000US3651000","Italian Language & Literature","160902","Master's Degree","7",14
2014,"New York, NY","16000US3651000","Italian Language & Literature","160902","Master's Degree","7",11
2015,"New York, NY","16000US3651000","Spanish Language & Literature","160905","Master's Degree","7",54
2013,"New York, NY","16000US3651000","Spanish Language & Literature","160905","Master's Degree","7",43
2014,"New York, NY","16000US3651000","Spanish Language & Literature","160905","Master's Degree","7",75
2015,"New York, NY","16000US3651000","Hebrew Language & Literature","161102","Master's Degree","7",18
2013,"New York, NY","16000US3651000","Hebrew Language & Literature","161102","Master's Degree","7",27
2014,"New York, NY","16000US3651000","Hebrew Language & Literature","161102","Master's Degree","7",27
2015,"New York, NY","16000US3651000","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics","161199","Master's Degree","7",19
2013,"New York, NY","16000US3651000","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics","161199","Master's Degree","7",19
2014,"New York, NY","16000US3651000","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics","161199","Master's Degree","7",9
2015,"New York, NY","16000US3651000","General Classical Language, Literature, & Linguistics","161200","Master's Degree","7",18
2013,"New York, NY","16000US3651000","General Classical Language, Literature, & Linguistics","161200","Master's Degree","7",12
2014,"New York, NY","16000US3651000","General Classical Language, Literature, & Linguistics","161200","Master's Degree","7",17
2013,"New York, NY","16000US3651000","Other Foreign Languages, Literatures, & Linguistics","169999","Master's Degree","7",24
2015,"New York, NY","16000US3651000","General Food, Nutrition, & Wellness Studies","190501","Master's Degree","7",191
2013,"New York, NY","16000US3651000","General Food, Nutrition, & Wellness Studies","190501","Master's Degree","7",213
2014,"New York, NY","16000US3651000","General Food, Nutrition, & Wellness Studies","190501","Master's Degree","7",157
2015,"New York, NY","16000US3651000","General Legal Studies","220000","Master's Degree","7",12
2013,"New York, NY","16000US3651000","General Legal Studies","220000","Master's Degree","7",34
2014,"New York, NY","16000US3651000","General Legal Studies","220000","Master's Degree","7",10
2015,"New York, NY","16000US3651000","General Advanced Legal Studies","220201","Master's Degree","7",397
2013,"New York, NY","16000US3651000","General Advanced Legal Studies","220201","Master's Degree","7",274
2014,"New York, NY","16000US3651000","General Advanced Legal Studies","220201","Master's Degree","7",407
2015,"New York, NY","16000US3651000","Programs for Foreign Lawyers","220202","Master's Degree","7",49
2013,"New York, NY","16000US3651000","Programs for Foreign Lawyers","220202","Master's Degree","7",11
2014,"New York, NY","16000US3651000","Programs for Foreign Lawyers","220202","Master's Degree","7",35
2015,"New York, NY","16000US3651000","Legal Studies & Jurisprudence","220203","Master's Degree","7",8
2013,"New York, NY","16000US3651000","Legal Studies & Jurisprudence","220203","Master's Degree","7",3
2014,"New York, NY","16000US3651000","Legal Studies & Jurisprudence","220203","Master's Degree","7",10
2015,"New York, NY","16000US3651000","Banking, Corporate, Finance, & Securities Law","220205","Master's Degree","7",76
2013,"New York, NY","16000US3651000","Banking, Corporate, Finance, & Securities Law","220205","Master's Degree","7",20
2014,"New York, NY","16000US3651000","Banking, Corporate, Finance, & Securities Law","220205","Master's Degree","7",98
2015,"New York, NY","16000US3651000","Energy, Environment, & Natural Resources Law","220207","Master's Degree","7",13
2013,"New York, NY","16000US3651000","Energy, Environment, & Natural Resources Law","220207","Master's Degree","7",8
2014,"New York, NY","16000US3651000","Energy, Environment, & Natural Resources Law","220207","Master's Degree","7",17
2015,"New York, NY","16000US3651000","Health Law","220208","Master's Degree","7",5
2013,"New York, NY","16000US3651000","Health Law","220208","Master's Degree","7",2
2014,"New York, NY","16000US3651000","Health Law","220208","Master's Degree","7",4
2015,"New York, NY","16000US3651000","International Law & Legal Studies","220209","Master's Degree","7",150
2013,"New York, NY","16000US3651000","International Law & Legal Studies","220209","Master's Degree","7",13
2014,"New York, NY","16000US3651000","International Law & Legal Studies","220209","Master's Degree","7",240
2015,"New York, NY","16000US3651000","International Business, Trade, & Tax Law","220210","Master's Degree","7",23
2014,"New York, NY","16000US3651000","International Business, Trade, & Tax Law","220210","Master's Degree","7",48
2015,"New York, NY","16000US3651000","Tax Law","220211","Master's Degree","7",170
2013,"New York, NY","16000US3651000","Tax Law","220211","Master's Degree","7",21
2014,"New York, NY","16000US3651000","Tax Law","220211","Master's Degree","7",196
2015,"New York, NY","16000US3651000","Intellectual Property Law","220212","Master's Degree","7",52
2013,"New York, NY","16000US3651000","Intellectual Property Law","220212","Master's Degree","7",48
2014,"New York, NY","16000US3651000","Intellectual Property Law","220212","Master's Degree","7",46
2015,"New York, NY","16000US3651000","Other Legal Research & Advanced Professional Studies","220299","Master's Degree","7",2
2014,"New York, NY","16000US3651000","Other Legal Research & Advanced Professional Studies","220299","Master's Degree","7",1
2015,"New York, NY","16000US3651000","Other Legal Professions & Studies","229999","Master's Degree","7",162
2013,"New York, NY","16000US3651000","Other Legal Professions & Studies","229999","Master's Degree","7",723
2014,"New York, NY","16000US3651000","Other Legal Professions & Studies","229999","Master's Degree","7",74
2015,"New York, NY","16000US3651000","General English Language & Literature","230101","Master's Degree","7",168
2013,"New York, NY","16000US3651000","General English Language & Literature","230101","Master's Degree","7",222
2014,"New York, NY","16000US3651000","General English Language & Literature","230101","Master's Degree","7",206
2015,"New York, NY","16000US3651000","Creative Writing","231302","Master's Degree","7",357
2013,"New York, NY","16000US3651000","Creative Writing","231302","Master's Degree","7",343
2014,"New York, NY","16000US3651000","Creative Writing","231302","Master's Degree","7",350
2013,"New York, NY","16000US3651000","Rhetoric & Composition","231304","Master's Degree","7",1
2015,"New York, NY","16000US3651000","British & Commonwealth English Literature","231404","Master's Degree","7",39
2013,"New York, NY","16000US3651000","British & Commonwealth English Literature","231404","Master's Degree","7",46
2014,"New York, NY","16000US3651000","British & Commonwealth English Literature","231404","Master's Degree","7",27
2015,"New York, NY","16000US3651000","Liberal Arts & Sciences","240101","Master's Degree","7",113
2013,"New York, NY","16000US3651000","Liberal Arts & Sciences","240101","Master's Degree","7",121
2014,"New York, NY","16000US3651000","Liberal Arts & Sciences","240101","Master's Degree","7",126
2014,"New York, NY","16000US3651000","General Studies","240102","Master's Degree","7",1
2015,"New York, NY","16000US3651000","Humanistic Studies","240103","Master's Degree","7",85
2013,"New York, NY","16000US3651000","Humanistic Studies","240103","Master's Degree","7",97
2014,"New York, NY","16000US3651000","Humanistic Studies","240103","Master's Degree","7",72
2015,"New York, NY","16000US3651000","Other Liberal Arts & Sciences, General Studies, & Humanities","240199","Master's Degree","7",4
2015,"New York, NY","16000US3651000","Library & Information Science","250101","Master's Degree","7",207
2013,"New York, NY","16000US3651000","Library & Information Science","250101","Master's Degree","7",298
2014,"New York, NY","16000US3651000","Library & Information Science","250101","Master's Degree","7",234
2014,"New York, NY","16000US3651000","Other Library Science","259999","Master's Degree","7",13
2015,"New York, NY","16000US3651000","General Biological Sciences","260101","Master's Degree","7",223
2013,"New York, NY","16000US3651000","General Biological Sciences","260101","Master's Degree","7",216
2014,"New York, NY","16000US3651000","General Biological Sciences","260101","Master's Degree","7",218
2015,"New York, NY","16000US3651000","General Biomedical Sciences","260102","Master's Degree","7",11
2013,"New York, NY","16000US3651000","General Biomedical Sciences","260102","Master's Degree","7",10
2014,"New York, NY","16000US3651000","General Biomedical Sciences","260102","Master's Degree","7",14
2015,"New York, NY","16000US3651000","Biochemistry","260202","Master's Degree","7",12
2013,"New York, NY","16000US3651000","Biochemistry","260202","Master's Degree","7",17
2014,"New York, NY","16000US3651000","Biochemistry","260202","Master's Degree","7",23
2013,"New York, NY","16000US3651000","Structural Biology","260207","Master's Degree","7",2
2014,"New York, NY","16000US3651000","Structural Biology","260207","Master's Degree","7",2
2015,"New York, NY","16000US3651000","Cellular Biology & Histology","260401","Master's Degree","7",15
2013,"New York, NY","16000US3651000","Cellular Biology & Histology","260401","Master's Degree","7",13
2014,"New York, NY","16000US3651000","Cellular Biology & Histology","260401","Master's Degree","7",17
2015,"New York, NY","16000US3651000","Cellular & Molecular Biology","260406","Master's Degree","7",14
2013,"New York, NY","16000US3651000","Cellular & Molecular Biology","260406","Master's Degree","7",10
2014,"New York, NY","16000US3651000","Cellular & Molecular Biology","260406","Master's Degree","7",10
2015,"New York, NY","16000US3651000","Cell Biology & Anatomy","260407","Master's Degree","7",1
2013,"New York, NY","16000US3651000","Cell Biology & Anatomy","260407","Master's Degree","7",3
2014,"New York, NY","16000US3651000","Cell Biology & Anatomy","260407","Master's Degree","7",1
2013,"New York, NY","16000US3651000","Other Cellular Biology & Anatomical Sciences","260499","Master's Degree","7",2
2015,"New York, NY","16000US3651000","General Microbiology","260502","Master's Degree","7",23
2013,"New York, NY","16000US3651000","General Microbiology","260502","Master's Degree","7",16
2014,"New York, NY","16000US3651000","General Microbiology","260502","Master's Degree","7",31
2015,"New York, NY","16000US3651000","Immunology","260507","Master's Degree","7",2
2015,"New York, NY","16000US3651000","Microbiology & Immunology","260508","Master's Degree","7",4
2013,"New York, NY","16000US3651000","Microbiology & Immunology","260508","Master's Degree","7",16
2014,"New York, NY","16000US3651000","Microbiology & Immunology","260508","Master's Degree","7",8
2015,"New York, NY","16000US3651000","General Genetics","260801","Master's Degree","7",18
2013,"New York, NY","16000US3651000","General Genetics","260801","Master's Degree","7",10
2014,"New York, NY","16000US3651000","General Genetics","260801","Master's Degree","7",15
2015,"New York, NY","16000US3651000","General Physiology","260901","Master's Degree","7",16
2013,"New York, NY","16000US3651000","General Physiology","260901","Master's Degree","7",8
2014,"New York, NY","16000US3651000","General Physiology","260901","Master's Degree","7",9
2015,"New York, NY","16000US3651000","Exercise Physiology","260908","Master's Degree","7",14
2013,"New York, NY","16000US3651000","Exercise Physiology","260908","Master's Degree","7",16
2014,"New York, NY","16000US3651000","Exercise Physiology","260908","Master's Degree","7",18
2015,"New York, NY","16000US3651000","Pathology & Experimental Pathology","260910","Master's Degree","7",16
2013,"New York, NY","16000US3651000","Pathology & Experimental Pathology","260910","Master's Degree","7",9
2014,"New York, NY","16000US3651000","Pathology & Experimental Pathology","260910","Master's Degree","7",18
2015,"New York, NY","16000US3651000","Pharmacology","261001","Master's Degree","7",15
2013,"New York, NY","16000US3651000","Pharmacology","261001","Master's Degree","7",2
2014,"New York, NY","16000US3651000","Pharmacology","261001","Master's Degree","7",12
2015,"New York, NY","16000US3651000","Molecular Pharmacology","261002","Master's Degree","7",3
2013,"New York, NY","16000US3651000","Molecular Pharmacology","261002","Master's Degree","7",4
2014,"New York, NY","16000US3651000","Molecular Pharmacology","261002","Master's Degree","7",2
2015,"New York, NY","16000US3651000","Toxicology","261004","Master's Degree","7",8
2013,"New York, NY","16000US3651000","Toxicology","261004","Master's Degree","7",4
2014,"New York, NY","16000US3651000","Toxicology","261004","Master's Degree","7",4
2015,"New York, NY","16000US3651000","Pharmacology & Toxicology","261007","Master's Degree","7",32
2015,"New York, NY","16000US3651000","Biometrics","261101","Master's Degree","7",3
2013,"New York, NY","16000US3651000","Biometrics","261101","Master's Degree","7",1
2014,"New York, NY","16000US3651000","Biometrics","261101","Master's Degree","7",1
2015,"New York, NY","16000US3651000","Biostatistics","261102","Master's Degree","7",50
2013,"New York, NY","16000US3651000","Biostatistics","261102","Master's Degree","7",37
2014,"New York, NY","16000US3651000","Biostatistics","261102","Master's Degree","7",34
2015,"New York, NY","16000US3651000","Bioinformatics","261103","Master's Degree","7",15
2013,"New York, NY","16000US3651000","Bioinformatics","261103","Master's Degree","7",16
2014,"New York, NY","16000US3651000","Bioinformatics","261103","Master's Degree","7",14
2015,"New York, NY","16000US3651000","Biotechnology","261201","Master's Degree","7",64
2013,"New York, NY","16000US3651000","Biotechnology","261201","Master's Degree","7",62
2014,"New York, NY","16000US3651000","Biotechnology","261201","Master's Degree","7",78
2013,"New York, NY","16000US3651000","Ecology","261301","Master's Degree","7",3
2015,"New York, NY","16000US3651000","Conservation Biology","261307","Master's Degree","7",13
2013,"New York, NY","16000US3651000","Conservation Biology","261307","Master's Degree","7",14
2014,"New York, NY","16000US3651000","Conservation Biology","261307","Master's Degree","7",11
2015,"New York, NY","16000US3651000","Epidemiology","261309","Master's Degree","7",156
2013,"New York, NY","16000US3651000","Epidemiology","261309","Master's Degree","7",120
2014,"New York, NY","16000US3651000","Epidemiology","261309","Master's Degree","7",139
2015,"New York, NY","16000US3651000","Neuroscience","261501","Master's Degree","7",36
2013,"New York, NY","16000US3651000","Neuroscience","261501","Master's Degree","7",41
2014,"New York, NY","16000US3651000","Neuroscience","261501","Master's Degree","7",24
2015,"New York, NY","16000US3651000","Other Biological & Biomedical Sciences","269999","Master's Degree","7",33
2013,"New York, NY","16000US3651000","Other Biological & Biomedical Sciences","269999","Master's Degree","7",43
2014,"New York, NY","16000US3651000","Other Biological & Biomedical Sciences","269999","Master's Degree","7",53
2015,"New York, NY","16000US3651000","General Mathematics","270101","Master's Degree","7",93
2013,"New York, NY","16000US3651000","General Mathematics","270101","Master's Degree","7",113
2014,"New York, NY","16000US3651000","General Mathematics","270101","Master's Degree","7",122
2015,"New York, NY","16000US3651000","General Applied Mathematics","270301","Master's Degree","7",147
2013,"New York, NY","16000US3651000","General Applied Mathematics","270301","Master's Degree","7",179
2014,"New York, NY","16000US3651000","General Applied Mathematics","270301","Master's Degree","7",13
2015,"New York, NY","16000US3651000","Financial Mathematics","270305","Master's Degree","7",125
2013,"New York, NY","16000US3651000","Financial Mathematics","270305","Master's Degree","7",53
2014,"New York, NY","16000US3651000","Financial Mathematics","270305","Master's Degree","7",133
2015,"New York, NY","16000US3651000","General Statistics","270501","Master's Degree","7",344
2013,"New York, NY","16000US3651000","General Statistics","270501","Master's Degree","7",232
2014,"New York, NY","16000US3651000","General Statistics","270501","Master's Degree","7",254
2015,"New York, NY","16000US3651000","Mathematical Statistics & Probability","270502","Master's Degree","7",105
2013,"New York, NY","16000US3651000","Mathematical Statistics & Probability","270502","Master's Degree","7",79
2014,"New York, NY","16000US3651000","Mathematical Statistics & Probability","270502","Master's Degree","7",60
2015,"New York, NY","16000US3651000","Mathematics & Statistics","270503","Master's Degree","7",24
2013,"New York, NY","16000US3651000","Mathematics & Statistics","270503","Master's Degree","7",26
2014,"New York, NY","16000US3651000","Mathematics & Statistics","270503","Master's Degree","7",17
2015,"New York, NY","16000US3651000","Biological & Physical Sciences","300101","Master's Degree","7",58
2013,"New York, NY","16000US3651000","Biological & Physical Sciences","300101","Master's Degree","7",66
2014,"New York, NY","16000US3651000","Biological & Physical Sciences","300101","Master's Degree","7",53
2015,"New York, NY","16000US3651000","Biopsychology","301001","Master's Degree","7",3
2013,"New York, NY","16000US3651000","Biopsychology","301001","Master's Degree","7",2
2014,"New York, NY","16000US3651000","Biopsychology","301001","Master's Degree","7",8
2015,"New York, NY","16000US3651000","Historic Preservation & Conservation","301201","Master's Degree","7",8
2013,"New York, NY","16000US3651000","Historic Preservation & Conservation","301201","Master's Degree","7",7
2014,"New York, NY","16000US3651000","Historic Preservation & Conservation","301201","Master's Degree","7",7
2015,"New York, NY","16000US3651000","Museum Studies","301401","Master's Degree","7",44
2013,"New York, NY","16000US3651000","Museum Studies","301401","Master's Degree","7",1
2014,"New York, NY","16000US3651000","Museum Studies","301401","Master's Degree","7",34
2015,"New York, NY","16000US3651000","Nutrition Sciences","301901","Master's Degree","7",85
2013,"New York, NY","16000US3651000","Nutrition Sciences","301901","Master's Degree","7",80
2014,"New York, NY","16000US3651000","Nutrition Sciences","301901","Master's Degree","7",82
2015,"New York, NY","16000US3651000","Dispute Resolution","302801","Master's Degree","7",55
2013,"New York, NY","16000US3651000","Dispute Resolution","302801","Master's Degree","7",40
2014,"New York, NY","16000US3651000","Dispute Resolution","302801","Master's Degree","7",50
2015,"New York, NY","16000US3651000","Computational Science","303001","Master's Degree","7",4
2014,"New York, NY","16000US3651000","Computational Science","303001","Master's Degree","7",14
2015,"New York, NY","16000US3651000","Sustainability Studies","303301","Master's Degree","7",161
2013,"New York, NY","16000US3651000","Sustainability Studies","303301","Master's Degree","7",139
2014,"New York, NY","16000US3651000","Sustainability Studies","303301","Master's Degree","7",188
2015,"New York, NY","16000US3651000","Other Multidisciplinary Studies","309999","Master's Degree","7",28
2013,"New York, NY","16000US3651000","Other Multidisciplinary Studies","309999","Master's Degree","7",17
2014,"New York, NY","16000US3651000","Other Multidisciplinary Studies","309999","Master's Degree","7",14
2013,"New York, NY","16000US3651000","General Health & Physical Education","310501","Master's Degree","7",24
2015,"New York, NY","16000US3651000","Sport & Fitness Management","310504","Master's Degree","7",88
2013,"New York, NY","16000US3651000","Sport & Fitness Management","310504","Master's Degree","7",49
2014,"New York, NY","16000US3651000","Sport & Fitness Management","310504","Master's Degree","7",97
2015,"New York, NY","16000US3651000","Kinesiology & Exercise Science","310505","Master's Degree","7",50
2013,"New York, NY","16000US3651000","Kinesiology & Exercise Science","310505","Master's Degree","7",83
2014,"New York, NY","16000US3651000","Kinesiology & Exercise Science","310505","Master's Degree","7",81
2015,"New York, NY","16000US3651000","Philosophy","380101","Master's Degree","7",79
2013,"New York, NY","16000US3651000","Philosophy","380101","Master's Degree","7",63
2014,"New York, NY","16000US3651000","Philosophy","380101","Master's Degree","7",83
2015,"New York, NY","16000US3651000","Religious Studies","380201","Master's Degree","7",15
2013,"New York, NY","16000US3651000","Religious Studies","380201","Master's Degree","7",18
2014,"New York, NY","16000US3651000","Religious Studies","380201","Master's Degree","7",13
2015,"New York, NY","16000US3651000","Christian Studies","380203","Master's Degree","7",7
2014,"New York, NY","16000US3651000","Christian Studies","380203","Master's Degree","7",2
2015,"New York, NY","16000US3651000","Islamic Studies","380205","Master's Degree","7",2
2013,"New York, NY","16000US3651000","Islamic Studies","380205","Master's Degree","7",1
2014,"New York, NY","16000US3651000","Islamic Studies","380205","Master's Degree","7",4
2015,"New York, NY","16000US3651000","Judaic Studies","380206","Master's Degree","7",81
2013,"New York, NY","16000US3651000","Judaic Studies","380206","Master's Degree","7",20
2014,"New York, NY","16000US3651000","Judaic Studies","380206","Master's Degree","7",32
2015,"New York, NY","16000US3651000","Biblical Studies","390201","Master's Degree","7",5
2015,"New York, NY","16000US3651000","Religious Education","390401","Master's Degree","7",62
2013,"New York, NY","16000US3651000","Religious Education","390401","Master's Degree","7",43
2014,"New York, NY","16000US3651000","Religious Education","390401","Master's Degree","7",56
2015,"New York, NY","16000US3651000","Religious & Sacred Music","390501","Master's Degree","7",10
2013,"New York, NY","16000US3651000","Religious & Sacred Music","390501","Master's Degree","7",8
2014,"New York, NY","16000US3651000","Religious & Sacred Music","390501","Master's Degree","7",10
2015,"New York, NY","16000US3651000","Theological Studies","390601","Master's Degree","7",37
2013,"New York, NY","16000US3651000","Theological Studies","390601","Master's Degree","7",43
2014,"New York, NY","16000US3651000","Theological Studies","390601","Master's Degree","7",48
2015,"New York, NY","16000US3651000","Divinity & Ministry","390602","Master's Degree","7",135
2013,"New York, NY","16000US3651000","Divinity & Ministry","390602","Master's Degree","7",147
2014,"New York, NY","16000US3651000","Divinity & Ministry","390602","Master's Degree","7",130
2015,"New York, NY","16000US3651000","Rabbinical Studies","390605","Master's Degree","7",88
2013,"New York, NY","16000US3651000","Rabbinical Studies","390605","Master's Degree","7",84
2014,"New York, NY","16000US3651000","Rabbinical Studies","390605","Master's Degree","7",77
2015,"New York, NY","16000US3651000","Talmudic Studies","390606","Master's Degree","7",63
2013,"New York, NY","16000US3651000","Talmudic Studies","390606","Master's Degree","7",56
2014,"New York, NY","16000US3651000","Talmudic Studies","390606","Master's Degree","7",64
2015,"New York, NY","16000US3651000","Pastoral Studies & Counseling","390701","Master's Degree","7",22
2013,"New York, NY","16000US3651000","Pastoral Studies & Counseling","390701","Master's Degree","7",9
2014,"New York, NY","16000US3651000","Pastoral Studies & Counseling","390701","Master's Degree","7",16
2015,"New York, NY","16000US3651000","Astronomy","400201","Master's Degree","7",5
2013,"New York, NY","16000US3651000","Astronomy","400201","Master's Degree","7",3
2014,"New York, NY","16000US3651000","Astronomy","400201","Master's Degree","7",7
2015,"New York, NY","16000US3651000","General Chemistry","400501","Master's Degree","7",75
2013,"New York, NY","16000US3651000","General Chemistry","400501","Master's Degree","7",89
2014,"New York, NY","16000US3651000","General Chemistry","400501","Master's Degree","7",88
2015,"New York, NY","16000US3651000","General Geology & Earch Science","400601","Master's Degree","7",40
2013,"New York, NY","16000US3651000","General Geology & Earch Science","400601","Master's Degree","7",31
2014,"New York, NY","16000US3651000","General Geology & Earch Science","400601","Master's Degree","7",41
