year,geo_name,geo,university_name,university,grads_men,grads_women
2014,"New York, NY","16000US3651000","DeVry College of New York","482413",252,171
2014,"New York, NY","16000US3651000","Grace International Beauty School","483841",26,222
2014,"New York, NY","16000US3651000","Alliance Computing Solutions","483850",31,45
2014,"New York, NY","16000US3651000","Rabbinical College Ohr Yisroel","484871",6,0
2015,"New York, NY","16000US3651000","Tri-State College of Acupuncture","130581",9,31
2015,"New York, NY","16000US3651000","Vaughn College of Aeronautics and Technology","188340",268,43
2015,"New York, NY","16000US3651000","Globe Institute of Technology","188465",61,57
2015,"New York, NY","16000US3651000","Allen School-Brooklyn","188650",38,417
2015,"New York, NY","16000US3651000","The Ailey School","188669",6,36
2015,"New York, NY","16000US3651000","American Academy of Dramatic Arts-New York","188678",29,65
2015,"New York, NY","16000US3651000","American Academy McAllister Institute of Funeral Service","188687",71,68
2015,"New York, NY","16000US3651000","Joffrey Ballet School","188696",0,4
2015,"New York, NY","16000US3651000","American Musical and Dramatic Academy","188854",171,361
2015,"New York, NY","16000US3651000","Apex Technical School","188890",888,25
2015,"New York, NY","16000US3651000","Associated Beth Rivkah Schools","188942",0,118
2015,"New York, NY","16000US3651000","Bank Street College of Education","189015",41,254
2015,"New York, NY","16000US3651000","Barnard College","189097",0,749
2015,"New York, NY","16000US3651000","Berk Trade and Business School","189219",215,8
2015,"New York, NY","16000US3651000","Berkeley College-New York","189228",337,752
2015,"New York, NY","16000US3651000","Beth Hatalmud Rabbinical College","189264",3,0
2015,"New York, NY","16000US3651000","Beth Hamedrash Shaarei Yosher Institute","189273",6,0
2015,"New York, NY","16000US3651000","Phillips Beth Israel School of Nursing","189282",15,94
2015,"New York, NY","16000US3651000","Hair Design Institute at Fifth Avenue-Brooklyn","189404",6,97
2015,"New York, NY","16000US3651000","Boricua College","189413",58,275
2015,"New York, NY","16000US3651000","Bramson ORT College","189422",62,156
2015,"New York, NY","16000US3651000","American Beauty School","189477",7,98
2015,"New York, NY","16000US3651000","Brooklyn Law School","189501",185,170
2015,"New York, NY","16000US3651000","St Paul's School of Nursing-Queens","189811",24,183
2015,"New York, NY","16000US3651000","Central Yeshiva Tomchei Tmimim Lubavitz","189857",135,0
2015,"New York, NY","16000US3651000","Christine Valmy International School for Esthetics, Skin Care & Makeup","189990",1,234
2015,"New York, NY","16000US3651000","Circle in the Square Theater School","190008",11,22
2015,"New York, NY","16000US3651000","Metropolitan College of New York","190114",138,337
2015,"New York, NY","16000US3651000","Columbia University in the City of New York","190150",5941,6569
2015,"New York, NY","16000US3651000","Empire Beauty School-Queens","190239",3,86
2015,"New York, NY","16000US3651000","Cooper Union for the Advancement of Science and Art","190372",145,79
2015,"New York, NY","16000US3651000","Weill Cornell Medical College","190424",102,135
2015,"New York, NY","16000US3651000","CUNY Bernard M Baruch College","190512",2264,2190
2015,"New York, NY","16000US3651000","CUNY Borough of Manhattan Community College","190521",1318,2118
2015,"New York, NY","16000US3651000","CUNY Bronx Community College","190530",633,928
2015,"New York, NY","16000US3651000","CUNY Brooklyn College","190549",1274,2282
2015,"New York, NY","16000US3651000","College of Staten Island CUNY","190558",829,1460
2015,"New York, NY","16000US3651000","CUNY City College","190567",1336,1790
2015,"New York, NY","16000US3651000","CUNY Graduate School and University Center","190576",605,1038
2015,"New York, NY","16000US3651000","CUNY Hostos Community College","190585",273,662
2015,"New York, NY","16000US3651000","CUNY Hunter College","190594",1475,3709
2015,"New York, NY","16000US3651000","CUNY John Jay College of Criminal Justice","190600",1352,2014
2015,"New York, NY","16000US3651000","CUNY Kingsborough Community College","190619",1106,1716
2015,"New York, NY","16000US3651000","CUNY LaGuardia Community College","190628",990,1609
2015,"New York, NY","16000US3651000","CUNY Lehman College","190637",752,2063
2015,"New York, NY","16000US3651000","CUNY Medgar Evers College","190646",207,683
2015,"New York, NY","16000US3651000","CUNY New York City College of Technology","190655",1099,1116
2015,"New York, NY","16000US3651000","CUNY Queens College","190664",1639,2907
2015,"New York, NY","16000US3651000","CUNY Queensborough Community College","190673",926,1215
2015,"New York, NY","16000US3651000","CUNY School of Law at Queens College","190682",36,75
2015,"New York, NY","16000US3651000","CUNY York College","190691",379,808
2015,"New York, NY","16000US3651000","Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary","190752",16,0
2015,"New York, NY","16000US3651000","Fashion Institute of Technology","191126",482,3163
2015,"New York, NY","16000US3651000","Fordham University","191241",2143,3012
2015,"New York, NY","16000US3651000","The International Culinary Center","191287",208,303
2015,"New York, NY","16000US3651000","Gemological Institute of America-New York","191311",128,202
2015,"New York, NY","16000US3651000","The General Theological Seminary","191320",16,17
2015,"New York, NY","16000US3651000","Helene Fuld College of Nursing","191597",23,153
2015,"New York, NY","16000US3651000","Institute of Audio Research","191834",263,37
2015,"New York, NY","16000US3651000","Jewish Theological Seminary of America","192040",37,63
2015,"New York, NY","16000US3651000","The Juilliard School","192110",157,127
2015,"New York, NY","16000US3651000","LIM College","192271",33,405
2015,"New York, NY","16000US3651000","LIU Brooklyn","192439",532,1489
2015,"New York, NY","16000US3651000","Long Island Business Institute","192509",68,140
2015,"New York, NY","16000US3651000","Machzikei Hadath Rabbinical College","192624",14,0
2015,"New York, NY","16000US3651000","Mandl School-The College of Allied Health","192688",33,318
2015,"New York, NY","16000US3651000","Manhattan College","192703",528,453
2015,"New York, NY","16000US3651000","Manhattan School of Music","192712",132,187
2015,"New York, NY","16000US3651000","Marymount Manhattan College","192864",80,306
2015,"New York, NY","16000US3651000","Memorial Hospital School of Radiation Therapy Technology","192970",3,5
2015,"New York, NY","16000US3651000","Mesivta Torah Vodaath Rabbinical Seminary","193052",46,0
2015,"New York, NY","16000US3651000","Mesivta of Eastern Parkway-Yeshiva Zichron Meilech","193061",3,0
2015,"New York, NY","16000US3651000","Mesivtha Tifereth Jerusalem of America","193070",11,0
2015,"New York, NY","16000US3651000","Midway Paris Beauty School","193186",2,56
2015,"New York, NY","16000US3651000","Mirrer Yeshiva Cent Institute","193247",20,0
2015,"New York, NY","16000US3651000","Monroe College","193308",889,1815
2015,"New York, NY","16000US3651000","College of Mount Saint Vincent","193399",113,320
2015,"New York, NY","16000US3651000","Icahn School of Medicine at Mount Sinai","193405",100,133
2015,"New York, NY","16000US3651000","Neighborhood Playhouse School of the Theater","193609",18,17
2015,"New York, NY","16000US3651000","The New School","193654",907,2181
2015,"New York, NY","16000US3651000","Star Career Academy-New York","193760",144,296
2015,"New York, NY","16000US3651000","New York Law School","193821",196,199
2015,"New York, NY","16000US3651000","New York School for Medical and Dental Assistants","193858",14,269
2015,"New York, NY","16000US3651000","New York Theological Seminary","193894",66,53
2015,"New York, NY","16000US3651000","New York University","193900",7245,9041
2015,"New York, NY","16000US3651000","New York College of Podiatric Medicine","194073",54,35
2015,"New York, NY","16000US3651000","New York School of Interior Design","194116",26,156
2015,"New York, NY","16000US3651000","Pace University-New York","194310",1253,2090
2015,"New York, NY","16000US3651000","Plaza College","194499",31,172
2015,"New York, NY","16000US3651000","Pratt Institute-Main","194578",352,864
2015,"New York, NY","16000US3651000","Professional Business College","194611",77,170
2015,"New York, NY","16000US3651000","Rabbinical Academy Mesivta Rabbi Chaim Berlin","194657",50,0
2015,"New York, NY","16000US3651000","Rabbinical College Bobover Yeshiva Bnei Zion","194666",72,0
2015,"New York, NY","16000US3651000","Rabbinical College of Ch'san Sofer New York","194675",7,0
2015,"New York, NY","16000US3651000","Rabbinical Seminary of America","194763",109,0
2015,"New York, NY","16000US3651000","Rockefeller University","195049",23,14
2015,"New York, NY","16000US3651000","Empire Beauty School-Manhattan","195067",24,341
2015,"New York, NY","16000US3651000","St Francis College","195173",218,299
2015,"New York, NY","16000US3651000","Saint Joseph's College-New York","195544",436,1077
2015,"New York, NY","16000US3651000","Spanish-American Institute","195623",0,0
2015,"New York, NY","16000US3651000","St Paul's School of Nursing-Staten Island","195784",38,247
2015,"New York, NY","16000US3651000","St John's University-New York","195809",1678,2314
2015,"New York, NY","16000US3651000","New York Career Institute","195845",16,112
2015,"New York, NY","16000US3651000","SUNY College of Optometry","196228",19,62
2015,"New York, NY","16000US3651000","SUNY Downstate Medical Center","196255",211,430
2015,"New York, NY","16000US3651000","SUNY Maritime College","196291",356,56
2015,"New York, NY","16000US3651000","Swedish Institute a College of Health Sciences","196389",111,180
2015,"New York, NY","16000US3651000","Talmudical Seminary Oholei Torah","196431",8,0
2015,"New York, NY","16000US3651000","Teachers College at Columbia University","196468",503,1652
2015,"New York, NY","16000US3651000","Technical Career Institutes","196477",477,336
2015,"New York, NY","16000US3651000","Torah Temimah Talmudical Seminary","196583",5,0
2015,"New York, NY","16000US3651000","Touro College","196592",1237,3061
2015,"New York, NY","16000US3651000","Sanford-Brown Institute-New York","196857",41,719
2015,"New York, NY","16000US3651000","Union Theological Seminary in the City of New York","196884",39,37
2015,"New York, NY","16000US3651000","United Talmudical Seminary","197018",285,0
2015,"New York, NY","16000US3651000","School of Visual Arts","197151",422,697
2015,"New York, NY","16000US3651000","Wagner College","197197",211,450
2015,"New York, NY","16000US3651000","Wood Tobe-Coburn School","197522",65,178
2015,"New York, NY","16000US3651000","Yeshiva Karlin Stolin","197601",16,0
2015,"New York, NY","16000US3651000","Yeshivat Mikdash Melech","197610",5,0
2015,"New York, NY","16000US3651000","Yeshiva Derech Chaim","197647",27,0
2015,"New York, NY","16000US3651000","Yeshiva Shaar Hatorah","197692",9,0
2015,"New York, NY","16000US3651000","Yeshiva University","197708",813,1164
2015,"New York, NY","16000US3651000","Hebrew Union College-Jewish Institute of Religion","203067",52,101
2015,"New York, NY","16000US3651000","Yeshiva and Kollel Harbotzas Torah","245731",14,0
2015,"New York, NY","16000US3651000","The Art Institute of New York City","365055",93,148
2015,"New York, NY","16000US3651000","New York Academy of Art","366368",27,31
2015,"New York, NY","16000US3651000","Yeshiva Gedolah Imrei Yosef D'spinka","375230",17,0
2015,"New York, NY","16000US3651000","Dance Theatre of Harlem Inc","383507",0,2
2015,"New York, NY","16000US3651000","Empire Beauty School-Brooklyn","383765",6,72
2015,"New York, NY","16000US3651000","Seminar L'moros Bais Yaakov","386153",0,193
2015,"New York, NY","16000US3651000","School of Professional Horticulture at the New York Botanical Garden","392354",3,0
2015,"New York, NY","16000US3651000","ASA College","404994",343,928
2015,"New York, NY","16000US3651000","Yeshivas Novominsk","405058",0,0
2015,"New York, NY","16000US3651000","Rabbinical College of Ohr Shimon Yisroel","405854",28,0
2015,"New York, NY","16000US3651000","Pacific College of Oriental Medicine-New York","414595",31,91
2015,"New York, NY","16000US3651000","Allen School-Jamaica","415987",23,294
2015,"New York, NY","16000US3651000","Charles Stuart School of Diamond Setting","418171",26,0
2015,"New York, NY","16000US3651000","Manhattan School of Computer Technology","420981",80,171
2015,"New York, NY","16000US3651000","New York Conservatory for Dramatic Arts","421841",52,65
2015,"New York, NY","16000US3651000","Merkaz Bnos-Business School","427308",1,65
2015,"New York, NY","16000US3651000","Lia Schorr Institute of Cosmetic Skin Care Training","427335",0,20
2015,"New York, NY","16000US3651000","Studio Jewelers","430564",22,107
2015,"New York, NY","16000US3651000","Yeshiva of the Telshe Alumni","431983",0,0
2015,"New York, NY","16000US3651000","New York Automotive and Diesel Institute","440262",287,10
2015,"New York, NY","16000US3651000","Metropolitan Learning Institute","441575",44,277
2015,"New York, NY","16000US3651000","Beis Medrash Heichal Dovid","444413",6,0
2015,"New York, NY","16000US3651000","Carsten Institute of Cosmetology","447430",6,72
2015,"New York, NY","16000US3651000","Aveda Institute-New York","448071",13,187
2015,"New York, NY","16000US3651000","Brittany Beauty School","449311",1,99
2015,"New York, NY","16000US3651000","Lincoln Technical Institute-Whitestone","449320",344,4
2015,"New York, NY","16000US3651000","Ace Computer Training Center","449676",32,55
2015,"New York, NY","16000US3651000","New Age Training","449685",28,230
2015,"New York, NY","16000US3651000","Talmudical Seminary of Bobov","451404",51,0
2015,"New York, NY","16000US3651000","New York Methodist Hospital Center for Allied Health Education","451413",80,75
2015,"New York, NY","16000US3651000","The Kings College","454184",43,67
2015,"New York, NY","16000US3651000","Career School of NY","455220",1,87
2015,"New York, NY","16000US3651000","Yeshiva of Machzikai Hadas","455257",49,0
2015,"New York, NY","16000US3651000","EDP School of Computer Programming","457794",13,77
2015,"New York, NY","16000US3651000","New York Medical Career Training Center","457800",6,84
2015,"New York, NY","16000US3651000","Institute of Culinary Education","457819",242,363
2015,"New York, NY","16000US3651000","New Life Business Institute","457828",20,117
2015,"New York, NY","16000US3651000","Academy of Cosmetology and Esthetics NYC","457855",3,76
2015,"New York, NY","16000US3651000","SAE Institute of Technology-New York","459462",118,14
2015,"New York, NY","16000US3651000","Hair Design Institute at Fifth Avenue-New York","460446",7,127
2015,"New York, NY","16000US3651000","Mildred Elley-New York Campus","461014",7,154
2015,"New York, NY","16000US3651000","The Collective School Of Music","461157",21,4
2015,"New York, NY","16000US3651000","Manhattan Institute","461351",454,1503
2015,"New York, NY","16000US3651000","Atelier Esthetique Institute of Esthetics","461768",3,128
2015,"New York, NY","16000US3651000","Relay Graduate School of Education","475033",190,509
2015,"New York, NY","16000US3651000","Christie's Education","475510",3,24
2015,"New York, NY","16000US3651000","Stella and Charles Guttman Community College","475565",51,107
2015,"New York, NY","16000US3651000","Miami Ad School-New York","476355",29,29
2015,"New York, NY","16000US3651000","Access Careers","476504",75,431
2015,"New York, NY","16000US3651000","Digital Film Academy","480028",59,30
2015,"New York, NY","16000US3651000","Sotheby's Institute of Art-NY","481094",14,100
2015,"New York, NY","16000US3651000","American Academy of Personal Training","481164",88,68
2015,"New York, NY","16000US3651000","Arrojo Cosmetology School","482194",15,45
2015,"New York, NY","16000US3651000","DeVry College of New York","482413",272,157
2015,"New York, NY","16000US3651000","Grace International Beauty School","483841",120,524
2015,"New York, NY","16000US3651000","Alliance Computing Solutions","483850",6,10
2015,"New York, NY","16000US3651000","Rabbinical College Ohr Yisroel","484871",12,0
2015,"New York, NY","16000US3651000","Bet Medrash Gadol Ateret Torah","485999",15,0
2015,"New York, NY","16000US3651000","Yeshiva Gedola Ohr Yisrael","486017",12,0
2015,"New York, NY","16000US3651000","Yeshiva Sholom Shachna","486026",1,0
2015,"New York, NY","16000US3651000","Culinary Tech Center","486390",57,44
2015,"New York, NY","16000US3651000","AMG School of Licensed Practical Nursing","486415",4,36
2015,"New York, NY","16000US3651000","Dermalogica Academy","486479",1,30
