year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2014,"Los Angeles County, CA","05000US06037","Neuroscience","261501","Research Doctorate","17",35
2013,"Los Angeles County, CA","05000US06037","Neurobiology & Anatomy","261503","Research Doctorate","17",4
2014,"Los Angeles County, CA","05000US06037","Neurobiology & Anatomy","261503","Research Doctorate","17",3
2014,"Los Angeles County, CA","05000US06037","Other Neurobiology & Neurosciences","261599","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","Other Biological & Biomedical Sciences","269999","Research Doctorate","17",13
2013,"Los Angeles County, CA","05000US06037","Other Biological & Biomedical Sciences","269999","Research Doctorate","17",17
2014,"Los Angeles County, CA","05000US06037","Other Biological & Biomedical Sciences","269999","Research Doctorate","17",20
2015,"Los Angeles County, CA","05000US06037","General Mathematics","270101","Research Doctorate","17",44
2013,"Los Angeles County, CA","05000US06037","General Mathematics","270101","Research Doctorate","17",36
2014,"Los Angeles County, CA","05000US06037","General Mathematics","270101","Research Doctorate","17",30
2015,"Los Angeles County, CA","05000US06037","General Applied Mathematics","270301","Research Doctorate","17",7
2013,"Los Angeles County, CA","05000US06037","General Applied Mathematics","270301","Research Doctorate","17",10
2014,"Los Angeles County, CA","05000US06037","General Applied Mathematics","270301","Research Doctorate","17",9
2015,"Los Angeles County, CA","05000US06037","Computational Mathematics","270303","Research Doctorate","17",7
2013,"Los Angeles County, CA","05000US06037","Computational Mathematics","270303","Research Doctorate","17",15
2014,"Los Angeles County, CA","05000US06037","Computational Mathematics","270303","Research Doctorate","17",14
2015,"Los Angeles County, CA","05000US06037","General Statistics","270501","Research Doctorate","17",6
2013,"Los Angeles County, CA","05000US06037","General Statistics","270501","Research Doctorate","17",11
2014,"Los Angeles County, CA","05000US06037","General Statistics","270501","Research Doctorate","17",8
2013,"Los Angeles County, CA","05000US06037","Biological & Physical Sciences","300101","Research Doctorate","17",5
2014,"Los Angeles County, CA","05000US06037","Biological & Physical Sciences","300101","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","Gerontology","301101","Research Doctorate","17",5
2013,"Los Angeles County, CA","05000US06037","Gerontology","301101","Research Doctorate","17",3
2014,"Los Angeles County, CA","05000US06037","Gerontology","301101","Research Doctorate","17",3
2013,"Los Angeles County, CA","05000US06037","International & Global Studies","302001","Research Doctorate","17",12
2015,"Los Angeles County, CA","05000US06037","Intercultural, Multicultural, & Diversity Studies","302301","Research Doctorate","17",8
2013,"Los Angeles County, CA","05000US06037","Intercultural, Multicultural, & Diversity Studies","302301","Research Doctorate","17",7
2014,"Los Angeles County, CA","05000US06037","Intercultural, Multicultural, & Diversity Studies","302301","Research Doctorate","17",2
2014,"Los Angeles County, CA","05000US06037","Maritime Sciences","303201","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","Other Multidisciplinary Studies","309999","Research Doctorate","17",8
2013,"Los Angeles County, CA","05000US06037","Other Multidisciplinary Studies","309999","Research Doctorate","17",8
2014,"Los Angeles County, CA","05000US06037","Other Multidisciplinary Studies","309999","Research Doctorate","17",7
2015,"Los Angeles County, CA","05000US06037","General Philosophy & Religious Studies","380001","Research Doctorate","17",13
2014,"Los Angeles County, CA","05000US06037","General Philosophy & Religious Studies","380001","Research Doctorate","17",5
2015,"Los Angeles County, CA","05000US06037","Philosophy","380101","Research Doctorate","17",14
2013,"Los Angeles County, CA","05000US06037","Philosophy","380101","Research Doctorate","17",17
2014,"Los Angeles County, CA","05000US06037","Philosophy","380101","Research Doctorate","17",11
2015,"Los Angeles County, CA","05000US06037","Religious Studies","380201","Research Doctorate","17",16
2013,"Los Angeles County, CA","05000US06037","Religious Studies","380201","Research Doctorate","17",18
2014,"Los Angeles County, CA","05000US06037","Religious Studies","380201","Research Doctorate","17",14
2015,"Los Angeles County, CA","05000US06037","Islamic Studies","380205","Research Doctorate","17",2
2013,"Los Angeles County, CA","05000US06037","Islamic Studies","380205","Research Doctorate","17",1
2014,"Los Angeles County, CA","05000US06037","Islamic Studies","380205","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","Other Religious Studies","380299","Research Doctorate","17",4
2013,"Los Angeles County, CA","05000US06037","Other Religious Studies","380299","Research Doctorate","17",3
2014,"Los Angeles County, CA","05000US06037","Other Religious Studies","380299","Research Doctorate","17",6
2015,"Los Angeles County, CA","05000US06037","Missionary Studies & Missiology","390301","Research Doctorate","17",9
2013,"Los Angeles County, CA","05000US06037","Missionary Studies & Missiology","390301","Research Doctorate","17",12
2014,"Los Angeles County, CA","05000US06037","Missionary Studies & Missiology","390301","Research Doctorate","17",15
2015,"Los Angeles County, CA","05000US06037","Religious Education","390401","Research Doctorate","17",7
2013,"Los Angeles County, CA","05000US06037","Religious Education","390401","Research Doctorate","17",6
2014,"Los Angeles County, CA","05000US06037","Religious Education","390401","Research Doctorate","17",17
2015,"Los Angeles County, CA","05000US06037","Theological Studies","390601","Research Doctorate","17",16
2013,"Los Angeles County, CA","05000US06037","Theological Studies","390601","Research Doctorate","17",14
2014,"Los Angeles County, CA","05000US06037","Theological Studies","390601","Research Doctorate","17",12
2013,"Los Angeles County, CA","05000US06037","Other Theology & Religious Vocations","399999","Research Doctorate","17",8
2014,"Los Angeles County, CA","05000US06037","Other Theology & Religious Vocations","399999","Research Doctorate","17",9
2015,"Los Angeles County, CA","05000US06037","Astronomy","400201","Research Doctorate","17",1
2013,"Los Angeles County, CA","05000US06037","Astronomy","400201","Research Doctorate","17",4
2014,"Los Angeles County, CA","05000US06037","Astronomy","400201","Research Doctorate","17",5
2015,"Los Angeles County, CA","05000US06037","Astrophysics","400202","Research Doctorate","17",5
2013,"Los Angeles County, CA","05000US06037","Astrophysics","400202","Research Doctorate","17",6
2014,"Los Angeles County, CA","05000US06037","Astrophysics","400202","Research Doctorate","17",3
2015,"Los Angeles County, CA","05000US06037","Planetary Astronomy & Science","400203","Research Doctorate","17",3
2013,"Los Angeles County, CA","05000US06037","Planetary Astronomy & Science","400203","Research Doctorate","17",3
2014,"Los Angeles County, CA","05000US06037","Planetary Astronomy & Science","400203","Research Doctorate","17",2
2015,"Los Angeles County, CA","05000US06037","General Atmospheric Sciences & Meteorology","400401","Research Doctorate","17",7
2013,"Los Angeles County, CA","05000US06037","General Atmospheric Sciences & Meteorology","400401","Research Doctorate","17",1
2014,"Los Angeles County, CA","05000US06037","General Atmospheric Sciences & Meteorology","400401","Research Doctorate","17",3
2015,"Los Angeles County, CA","05000US06037","General Chemistry","400501","Research Doctorate","17",98
2013,"Los Angeles County, CA","05000US06037","General Chemistry","400501","Research Doctorate","17",79
2014,"Los Angeles County, CA","05000US06037","General Chemistry","400501","Research Doctorate","17",103
2013,"Los Angeles County, CA","05000US06037","Chemical Physics","400508","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","General Geology & Earch Science","400601","Research Doctorate","17",10
2013,"Los Angeles County, CA","05000US06037","General Geology & Earch Science","400601","Research Doctorate","17",18
2014,"Los Angeles County, CA","05000US06037","General Geology & Earch Science","400601","Research Doctorate","17",14
2015,"Los Angeles County, CA","05000US06037","Geochemistry","400602","Research Doctorate","17",2
2013,"Los Angeles County, CA","05000US06037","Geochemistry","400602","Research Doctorate","17",4
2014,"Los Angeles County, CA","05000US06037","Geochemistry","400602","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","Geophysics & Seismology","400603","Research Doctorate","17",7
2013,"Los Angeles County, CA","05000US06037","Geophysics & Seismology","400603","Research Doctorate","17",7
2014,"Los Angeles County, CA","05000US06037","Geophysics & Seismology","400603","Research Doctorate","17",11
2015,"Los Angeles County, CA","05000US06037","General Physics","400801","Research Doctorate","17",41
2013,"Los Angeles County, CA","05000US06037","General Physics","400801","Research Doctorate","17",54
2014,"Los Angeles County, CA","05000US06037","General Physics","400801","Research Doctorate","17",65
2015,"Los Angeles County, CA","05000US06037","Materials Science","401001","Research Doctorate","17",7
2013,"Los Angeles County, CA","05000US06037","Materials Science","401001","Research Doctorate","17",9
